Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/03/2023,IGTR,AKAM,00971T101,AKAMAI TECHNOLOGIES INC,832.00,106.830000,88882.56,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ALB,012653101,ALBEMARLE CORP,643.00,162.410000,104429.63,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ALGN,016255101,ALIGN TECHNOLOGY INC,389.00,299.760000,116606.64,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ALK,011659109,ALASKA AIR GROUP INC,697.00,36.830000,25670.51,0.01%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ALL,020002101,ALLSTATE CORP,1431.00,110.910000,158712.21,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ALLE,G0176J109,ALLEGION PLC,482.00,103.130000,49708.66,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AMAT,038222105,APPLIED MATLS INC,4584.00,139.510000,639513.84,0.30%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AMCR,G0250X107,AMCOR PLC,8030.00,9.060000,72751.80,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AMD,007903107,ADVANCED MICRO DEVICES INC,8819.00,103.270000,910738.13,0.43%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AME,031100100,AMETEK INC,1263.00,147.420000,186191.46,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AMGN,031162100,AMGEN INC,2919.00,266.310000,777358.89,0.37%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AMP,03076C106,AMERIPRISE FINL INC,560.00,325.860000,182481.60,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AMT,03027X100,AMERICAN TOWER CORP,2548.00,161.710000,412037.08,0.19%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AMZN,023135106,AMAZON COM INC,49549.00,129.460000,6414613.54,3.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ANET,040413106,ARISTA NETWORKS INC,1370.00,187.810000,257299.70,0.12%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ANSS,03662Q105,ANSYS INC,476.00,297.400000,141562.40,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AON,G0403H108,AON PLC,1108.00,321.360000,356066.88,0.17%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AOS,831865209,SMITH A O CORP,683.00,66.050000,45112.15,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,APA,03743Q108,APA CORPORATION,1677.00,39.530000,66291.81,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,APD,009158106,AIR PRODS & CHEMS INC,1215.00,279.080000,339082.20,0.16%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,APH,032095101,AMPHENOL CORP NEW,3258.00,82.650000,269273.70,0.13%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,APTV,G6095L109,APTIV PLC,1545.00,97.250000,150251.25,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ARE,015271109,ALEXANDRIA REAL ESTATE EQ INC COM,853.00,98.180000,83747.54,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ATO,049560105,ATMOS ENERGY CORP,812.00,102.760000,83441.12,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ATVI,00507V109,ACTIVISION BLIZZARD INC,3906.00,93.940000,366929.64,0.17%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AVB,053484101,AVALONBAY CMNTYS INC,776.00,168.090000,130437.84,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AVGO,11135F101,BROADCOM INC,2254.00,834.950000,1881977.30,0.89%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AVY,053611109,AVERY DENNISON CORP,442.00,181.520000,80231.84,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AWK,030420103,AMERICAN WTR WKS CO INC NEW,1066.00,119.750000,127653.50,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AXON,05464C101,AXON ENTERPRISE INC,384.00,196.150000,75321.60,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AXP,025816109,AMERICAN EXPRESS CO,3176.00,149.480000,474748.48,0.22%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,AZO,053332102,AUTOZONE INC,102.00,2522.930000,257338.86,0.12%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BA,097023105,BOEING CO,3094.00,187.830000,581146.02,0.27%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BAC,060505104,BANK AMERICA CORP,37727.00,26.700000,1007310.90,0.47%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BALL,058498106,BALL CORP,1721.00,49.260000,84776.46,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BAX,071813109,BAXTER INTL INC,2764.00,37.350000,103235.40,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BBWI,070830104,BATH & BODY WORKS INC,1252.00,33.570000,42029.64,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BBY,086516101,BEST BUY INC,1063.00,69.090000,73442.67,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BDX,075887109,BECTON DICKINSON & CO,1586.00,257.760000,408807.36,0.19%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BEN,354613101,FRANKLIN RESOURCES INC,1553.00,24.210000,37598.13,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BF/B,115637209,BROWN FORMAN CORP,1000.00,56.830000,56830.00,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BG,G16962105,BUNGE LIMITED,824.00,106.690000,87912.56,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BIIB,09062X103,BIOGEN INC,792.00,252.860000,200265.12,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BIO,090572207,BIO RAD LABS INC,116.00,351.550000,40779.80,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BK,064058100,BANK NEW YORK MELLON CORP,4251.00,42.070000,178839.57,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BKNG,09857L108,BOOKING HOLDINGS INC,195.00,3093.760000,603283.20,0.28%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BKR,05722G100,BAKER HUGHES COMPANY,5510.00,34.560000,190425.60,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BLK,09247X101,BLACKROCK INC,766.00,643.040000,492568.64,0.23%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BMY,110122108,BRISTOL-MYERS SQUIBB CO,11403.00,57.850000,659663.55,0.31%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BR,11133T103,BROADRIDGE FINL SOLUTIONS INC COM,647.00,176.990000,114512.53,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BRK/B,084670702,BERKSHIRE HATHAWAY INC DEL,9955.00,348.080000,3465136.40,1.63%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BRO,115236101,BROWN & BROWN INC,1285.00,69.520000,89333.20,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BSX,101137107,BOSTON SCIENTIFIC CORP,7994.00,52.810000,422163.14,0.20%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BWA,099724106,BORGWARNER INC,1282.00,39.860000,51100.52,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BX,09260D107,BLACKSTONE INC,3874.00,107.160000,415137.84,0.20%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,BXP,101121101,BOSTON PROPERTIES INC,789.00,57.460000,45335.94,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,C,172967424,CITIGROUP INC,10511.00,40.500000,425695.50,0.20%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CAG,205887102,CONAGRA BRANDS INC,2608.00,26.790000,69868.32,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CAH,14149Y108,CARDINAL HEALTH INC,1392.00,86.380000,120240.96,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CARR,14448C104,CARRIER GLOBAL CORPORATION,4571.00,54.560000,249393.76,0.12%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CAT,149123101,CATERPILLAR INC,2785.00,271.720000,756740.20,0.36%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CB,H1467J104,CHUBB LIMITED,2243.00,206.400000,462955.20,0.22%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CBOE,12503M108,CBOE GLOBAL MKTS INC,576.00,156.800000,90316.80,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CBRE,12504L109,CBRE GROUP INC,1692.00,73.030000,123566.76,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CCI,22822V101,CROWN CASTLE INC,2366.00,90.930000,215140.38,0.10%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CCL,143658300,CARNIVAL CORP,5497.00,13.640000,74979.08,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CDAY,15677J108,CERIDIAN HCM HLDG INC,852.00,67.930000,57876.36,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CDNS,127387108,CADENCE DESIGN SYSTEM INC,1484.00,236.490000,350951.16,0.17%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CDW,12514G108,CDW CORP,731.00,200.980000,146916.38,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CE,150870103,CELANESE CORP DEL,546.00,121.400000,66284.40,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CEG,21037T109,CONSTELLATION ENERGY CORP,1757.00,104.730000,184010.61,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CF,125269100,CF INDS HLDGS INC,1056.00,83.710000,88397.76,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CFG,174610105,CITIZENS FINL GROUP INC,2578.00,25.910000,66795.98,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CHD,171340102,CHURCH & DWIGHT CO INC,1344.00,91.650000,123177.60,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,637.00,85.650000,54559.05,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CHTR,16119P108,CHARTER COMMUNICATIONS INC NEW CL A,555.00,438.500000,243367.50,0.11%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CI,125523100,THE CIGNA GROUP,1619.00,287.540000,465527.26,0.22%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CINF,172062101,CINCINNATI FINL CORP,859.00,100.060000,85951.54,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CL,194162103,COLGATE PALMOLIVE CO,4515.00,70.760000,319481.40,0.15%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CLX,189054109,CLOROX CO DEL,679.00,130.340000,88500.86,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CMA,200340107,COMERICA INC,722.00,40.250000,29060.50,0.01%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CMCSA,20030N101,COMCAST CORP NEW,22461.00,44.200000,992776.20,0.47%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CME,12572Q105,CME GROUP INC,1966.00,200.150000,393494.90,0.19%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,154.00,1867.130000,287538.02,0.14%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CMI,231021106,CUMMINS INC,774.00,225.550000,174575.70,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CMS,125896100,CMS ENERGY CORP,1595.00,50.570000,80659.15,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CNC,15135B101,CENTENE CORP DEL,2955.00,69.300000,204781.50,0.10%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CNP,15189T107,CENTERPOINT ENERGY INC,3447.00,25.750000,88760.25,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,COF,14040H105,CAPITAL ONE FINL CORP,2084.00,95.120000,198230.08,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,COO,216648402,COOPER COS INC,272.00,311.900000,84836.80,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,COP,20825C104,CONOCOPHILLIPS,6538.00,117.100000,765599.80,0.36%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,COR,03073E105,CENCORA INC,910.00,179.080000,162962.80,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,COST,22160K105,COSTCO WHSL CORP NEW,2419.00,571.310000,1381998.89,0.65%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CPB,134429109,CAMPBELL SOUP CO,1076.00,39.500000,42502.00,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CPRT,217204106,COPART INC,4741.00,43.620000,206802.42,0.10%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CPT,133131102,CAMDEN PPTY TR,583.00,93.050000,54248.15,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CRL,159864107,CHARLES RIV LABS INTL INC,282.00,193.390000,54535.98,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CRM,79466L302,SALESFORCE INC,5316.00,203.710000,1082922.36,0.51%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CSCO,17275R102,CISCO SYS INC,22239.00,54.000000,1200906.00,0.56%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CSGP,22160N109,COSTAR GROUP INC,2229.00,75.970000,169337.13,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CSX,126408103,CSX CORP,10949.00,30.540000,334382.46,0.16%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CTAS,172908105,CINTAS CORP,475.00,484.870000,230313.25,0.11%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CTLT,148806102,CATALENT INC,985.00,44.580000,43911.30,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CTRA,127097103,COTERRA ENERGY INC,4136.00,26.320000,108859.52,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CTSH,192446102,COGNIZANT TECHNOLOGY SOLUTIONS CL A,2756.00,67.760000,186746.56,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CTVA,22052L104,CORTEVA INC,3874.00,50.050000,193893.70,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CVS,126650100,CVS HEALTH CORP,7012.00,69.690000,488666.28,0.23%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CVX,166764100,CHEVRON CORP NEW,9684.00,166.540000,1612773.36,0.76%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,CZR,12769G100,CAESARS ENTERTAINMENT INC NEW COM,1176.00,46.860000,55107.36,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,D,25746U109,DOMINION ENERGY INC,4566.00,42.310000,193187.46,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DAL,247361702,DELTA AIR LINES INC DEL,3512.00,36.450000,128012.40,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DD,26614N102,DUPONT DE NEMOURS INC,2508.00,73.320000,183886.56,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DE,244199105,DEERE & CO,1489.00,373.840000,556647.76,0.26%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DFS,254709108,DISCOVER FINL SVCS,1366.00,90.830000,124073.78,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DG,256677105,DOLLAR GEN CORP NEW,1199.00,103.780000,124432.22,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DGX,74834L100,QUEST DIAGNOSTICS INC,614.00,120.910000,74238.74,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DHI,23331A109,D R HORTON INC,1662.00,106.180000,176471.16,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DHR,235851102,DANAHER CORPORATION,3588.00,213.740000,766899.12,0.36%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DIS,254687106,DISNEY WALT CO,9989.00,81.670000,815801.63,0.38%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DLR,253868103,DIGITAL RLTY TR INC,1652.00,118.220000,195299.44,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DLTR,256746108,DOLLAR TREE INC,1143.00,104.660000,119626.38,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DOV,260003108,DOVER CORP,764.00,137.680000,105187.52,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DOW,260557103,DOW INC,3837.00,51.300000,196838.10,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DPZ,25754A201,DOMINOS PIZZA INC,192.00,380.540000,73063.68,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DRI,237194105,DARDEN RESTAURANTS INC,662.00,142.410000,94275.42,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DTE,233331107,DTE ENERGY CO,1125.00,95.490000,107426.25,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DUK,26441C204,DUKE ENERGY CORP NEW,4206.00,85.440000,359360.64,0.17%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DVA,23918K108,DAVITA INC,297.00,95.100000,28244.70,0.01%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DVN,25179M103,DEVON ENERGY CORP NEW,3497.00,45.650000,159638.05,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,DXCM,252131107,DEXCOM INC,2120.00,94.550000,200446.00,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EA,285512109,ELECTRONIC ARTS INC,1347.00,120.150000,161842.05,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EBAY,278642103,EBAY INC.,2907.00,43.550000,126599.85,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ECL,278865100,ECOLAB INC,1387.00,166.900000,231490.30,0.11%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ED,209115104,CONSOLIDATED EDISON INC,1884.00,81.620000,153772.08,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EFX,294429105,EQUIFAX INC,673.00,178.930000,120419.89,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EG,G3223R108,EVEREST GROUP LTD,238.00,375.620000,89397.56,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EIX,281020107,EDISON INTL,2094.00,61.040000,127817.76,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EL,518439104,LAUDER ESTEE COS INC,1269.00,143.400000,181974.60,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ELV,036752103,ELEVANCE HEALTH INC,1287.00,440.190000,566524.53,0.27%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EMN,277432100,EASTMAN CHEM CO,649.00,75.480000,48986.52,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EMR,291011104,EMERSON ELEC CO,3120.00,95.710000,298615.20,0.14%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ENPH,29355A107,ENPHASE ENERGY INC,744.00,116.840000,86928.96,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EOG,26875P101,EOG RES INC,3179.00,123.660000,393115.14,0.18%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EPAM,29414B104,EPAM SYS INC,319.00,251.840000,80336.96,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EQIX,29444U700,EQUINIX INC,514.00,712.680000,366317.52,0.17%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EQR,29476L107,EQUITY RESIDENTIAL,1884.00,57.870000,109027.08,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EQT,26884L109,EQT CORP,1977.00,39.090000,77280.93,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ES,30040W108,EVERSOURCE ENERGY,1907.00,55.730000,106277.11,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ESS,297178105,ESSEX PPTY TR INC,354.00,208.850000,73932.90,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ETN,G29183103,EATON CORP PLC,2181.00,210.240000,458533.44,0.22%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ETR,29364G103,ENTERGY CORP NEW,1155.00,88.870000,102644.85,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,ETSY,29786A106,ETSY INC,674.00,64.650000,43574.10,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EVRG,30034W106,EVERGY INC,1257.00,48.100000,60461.70,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EW,28176E108,EDWARDS LIFESCIENCES CORP,3319.00,69.180000,229608.42,0.11%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EXC,30161N101,EXELON CORP,5434.00,36.610000,198938.74,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EXPD,302130109,EXPEDITORS INTL WASH INC,809.00,114.730000,92816.57,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EXPE,30212P303,EXPEDIA GROUP INC,752.00,102.050000,76741.60,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,EXR,30225T102,EXTRA SPACE STORAGE INC,1154.00,119.270000,137637.58,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,F,345370860,FORD MTR CO DEL,21457.00,12.310000,264135.67,0.12%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FANG,25278X109,DIAMONDBACK ENERGY INC,977.00,150.200000,146745.40,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FAST,311900104,FASTENAL CO,3119.00,54.860000,171108.34,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FCX,35671D857,FREEPORT-MCMORAN INC,7827.00,36.640000,286781.28,0.13%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FDS,303075105,FACTSET RESH SYS INC,209.00,436.070000,91138.63,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FDX,31428X106,FEDEX CORP,1267.00,265.110000,335894.37,0.16%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FE,337932107,FIRSTENERGY CORP,2818.00,32.600000,91866.80,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FFIV,315616102,F5 INC,326.00,161.960000,52798.96,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FI,337738108,FISERV INC,3328.00,112.850000,375564.80,0.18%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FICO,303250104,FAIR ISAAC CORP,138.00,863.590000,119175.42,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FIS,31620M106,FIDELITY NATL INFORMATION SVCS COM,3236.00,54.240000,175520.64,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FITB,316773100,FIFTH THIRD BANCORP,3717.00,24.500000,91066.50,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FLT,339041105,FLEETCOR TECHNOLOGIES INC,404.00,255.880000,103375.52,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FMC,302491303,FMC CORP,684.00,65.250000,44631.00,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FOX,35137L204,FOX CORP,723.00,28.570000,20656.11,0.01%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FOXA,35137L105,FOX CORP,1387.00,30.850000,42788.95,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FRT,313745101,FEDERAL RLTY INVT TR NEW,401.00,88.530000,35500.53,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FSLR,336433107,FIRST SOLAR INC,584.00,156.340000,91302.56,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FTNT,34959E109,FORTINET INC,3559.00,58.630000,208664.17,0.10%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,FTV,34959J108,FORTIVE CORP,1924.00,73.700000,141798.80,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GD,369550108,GENERAL DYNAMICS CORP,1240.00,222.930000,276433.20,0.13%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GE,369604301,GENERAL ELECTRIC CO,5942.00,108.790000,646430.18,0.30%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GEHC,36266G107,GE HEALTHCARE TECHNOLOGIES INC COMMON STOCK,2137.00,67.840000,144974.08,0.07%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GEN,668771108,GEN DIGITAL INC,3073.00,17.530000,53869.69,0.03%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GILD,375558103,GILEAD SCIENCES INC,6801.00,74.100000,503954.10,0.24%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GIS,370334104,GENERAL MLS INC,3195.00,62.580000,199943.10,0.09%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GL,37959E102,GLOBE LIFE INC,477.00,108.510000,51759.27,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GLW,219350105,CORNING INC,4189.00,30.210000,126549.69,0.06%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GM,37045V100,GENERAL MTRS CO,7509.00,32.470000,243817.23,0.11%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GNRC,368736104,GENERAC HLDGS INC,343.00,106.100000,36392.30,0.02%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GOOG,02079K107,ALPHABET INC,27543.00,135.170000,3722987.31,1.75%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GOOGL,02079K305,ALPHABET INC,32380.00,134.170000,4344424.60,2.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GPC,372460105,GENUINE PARTS CO,767.00,145.180000,111353.06,0.05%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GPN,37940X102,GLOBAL PMTS INC,1422.00,115.910000,164824.02,0.08%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GRMN,H2906T109,GARMIN LTD,838.00,103.510000,86741.38,0.04%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GS,38141G104,GOLDMAN SACHS GROUP INC,1802.00,318.500000,573937.00,0.27%,212573560.00,9700000,194.000000000000,
10/03/2023,IGTR,GWW,384802104,GRAINGER W W INC,244.00,694.620000,169487.28,0.08%,212573560.00,9700000,194.000000000000,
