Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/6/2023,EOCT,Cash&Other,Cash&Other,Cash & Other,60064.84,1,60064.84,0.13%,45192400,2000000,80,Y
11/6/2023,EPRF,03769M304,03769M304,APOLLO GLOBAL MGMT INC,14032,51.84,727418.88,0.70%,103643280,5850000,117,
11/6/2023,EPRF,03939A107,03939A107,ARCH CAP GROUP LTD,117565,21.4,2515891,2.43%,103643280,5850000,117,
11/6/2023,EPRF,03939A404,03939A404,ARCH CAP GROUP LTD,138427,18.32,2535982.64,2.45%,103643280,5850000,117,
11/6/2023,EPRF,04686J200,04686J200,ATHENE HOLDING LTD,41712,20.38,850090.56,0.82%,103643280,5850000,117,
11/6/2023,EPRF,04686J309,04686J309,ATHENE HOLDING LTD,33000,24.36,803880,0.78%,103643280,5850000,117,
11/6/2023,EPRF,04686J408,04686J408,ATHENE HOLDING LTD,50000,17.0501,852505,0.82%,103643280,5850000,117,
11/6/2023,EPRF,04686J507,04686J507,ATHENE HOLDING LTD,31658,25.57,809495.06,0.78%,103643280,5850000,117,
11/6/2023,EPRF,05461T305,05461T305,AXIS CAP HLDGS LTD,243601,20.83,5074208.83,4.90%,103643280,5850000,117,
11/6/2023,EPRF,60505195,60505195,BANK AMERICA CORP,17418,23.4,407581.2,0.39%,103643280,5850000,117,
11/6/2023,EPRF,60505229,60505229,BANK AMERICA CORP,16713,24.05,401947.65,0.39%,103643280,5850000,117,
11/6/2023,EPRF,60505583,60505583,BK OF AMERICA CORP,18863,20.83,392916.29,0.38%,103643280,5850000,117,
11/6/2023,EPRF,60505591,60505591,BK OF AMERICA CORP,18691,21.69,405407.79,0.39%,103643280,5850000,117,
11/6/2023,EPRF,60505625,60505625,BK OF AMERICA CORP,18964,20.59,390468.76,0.38%,103643280,5850000,117,
11/6/2023,EPRF,60505815,60505815,BANK AMER CORP,19380,20.34,394189.2,0.38%,103643280,5850000,117,
11/6/2023,EPRF,06053U601,06053U601,BANK AMER CORP,18637,22.27,415045.99,0.40%,103643280,5850000,117,
11/6/2023,EPRF,06055H202,06055H202,BANK AMERICA CORP,20080,20.81,417864.8,0.40%,103643280,5850000,117,
11/6/2023,EPRF,06055H400,06055H400,BANK AMERICA CORP,22801,18.1754,414417.3,0.40%,103643280,5850000,117,
11/6/2023,EPRF,06055H608,06055H608,BANK AMERICA CORP,24313,17.13,416481.69,0.40%,103643280,5850000,117,
11/6/2023,EPRF,06055H806,06055H806,BANK AMERICA CORP,23806,17.56,418033.36,0.40%,103643280,5850000,117,
11/6/2023,EPRF,06055H871,06055H871,BANK AMERICA CORP,21104,19.4889,411293.75,0.40%,103643280,5850000,117,
11/6/2023,EPRF,62545207,62545207,BANK HAWAII HONOLULU,343265,14,4805710,4.64%,103643280,5850000,117,
11/6/2023,EPRF,229899307,229899307,CULLEN FROST BANKERS INC,291925,17.75,5181668.75,5.00%,103643280,5850000,117,
11/6/2023,EPRF,29359U109,29359U109,ENSTAR GROUP LTD,198172,24.55,4865122.6,4.69%,103643280,5850000,117,
11/6/2023,EPRF,2.95E+204,2.95E+204,EQUITABLE HLDGS INC,121992,19.03,2321507.76,2.24%,103643280,5850000,117,
11/6/2023,EPRF,29452E408,29452E408,EQUITABLE HLDGS INC,157495,14.75,2323051.25,2.24%,103643280,5850000,117,
11/6/2023,EPRF,416518603,416518603,HARTFORD FINL SVCS GROUP INC 6.0 DPSHS PFD G,196668,24.62,4841966.16,4.67%,103643280,5850000,117,
11/6/2023,EPRF,48128B523,48128B523,JPMORGAN CHASE & CO,45020,18.34,825666.8,0.80%,103643280,5850000,117,
11/6/2023,EPRF,48128B549,48128B549,JPMORGAN CHASE & CO,41116,20.06,824786.96,0.80%,103643280,5850000,117,
11/6/2023,EPRF,48128B580,48128B580,JPMORGAN CHASE & CO,41622,19.71,820369.62,0.79%,103643280,5850000,117,
11/6/2023,EPRF,48128B622,48128B622,JPMORGAN CHASE & CO,39689,20.69,821165.41,0.79%,103643280,5850000,117,
11/6/2023,EPRF,48128B648,48128B648,JPMORGAN CHASE & CO,32036,24.96,799618.56,0.77%,103643280,5850000,117,
11/6/2023,EPRF,48128B655,48128B655,JPMORGAN CHASE & CO,33557,23.96,804025.72,0.78%,103643280,5850000,117,
11/6/2023,EPRF,49446R711,49446R711,KIMCO RLTY CORP,114002,21.84,2489803.68,2.40%,103643280,5850000,117,
11/6/2023,EPRF,49446R737,49446R737,KIMCO RLTY CORP,117922,20.95,2470465.9,2.38%,103643280,5850000,117,
11/6/2023,EPRF,534187885,534187885,LINCOLN NATL CORP IND,183228,26.39,4835386.92,4.67%,103643280,5850000,117,
11/6/2023,EPRF,59156R504,59156R504,METLIFE INC,67904,23.26,1579447.04,1.52%,103643280,5850000,117,
11/6/2023,EPRF,59156R850,59156R850,METLIFE INC,81498,20.25,1650334.5,1.59%,103643280,5850000,117,
11/6/2023,EPRF,59156R876,59156R876,METLIFE INC,69950,23.34,1632633,1.58%,103643280,5850000,117,
11/6/2023,EPRF,61747S504,61747S504,MORGAN STANLEY,27821,21.75,605106.75,0.58%,103643280,5850000,117,
11/6/2023,EPRF,61761J406,61761J406,MORGAN STANLEY,24512,24.63,603730.56,0.58%,103643280,5850000,117,
11/6/2023,EPRF,61762V200,61762V200,MORGAN STANLEY,23316,25.56,595956.96,0.58%,103643280,5850000,117,
11/6/2023,EPRF,61762V606,61762V606,MORGAN STANLEY,26762,23.55,630245.1,0.61%,103643280,5850000,117,
11/6/2023,EPRF,61762V804,61762V804,MORGAN STANLEY,30292,20,605840,0.58%,103643280,5850000,117,
11/6/2023,EPRF,61762V853,61762V853,MORGAN STANLEY,23675,25.68,607974,0.59%,103643280,5850000,117,
11/6/2023,EPRF,61762V861,61762V861,MORGAN STANLEY,35644,17.77,633393.88,0.61%,103643280,5850000,117,
11/6/2023,EPRF,6.18E+211,6.18E+211,MORGAN STANLEY,23353,24.99,583591.47,0.56%,103643280,5850000,117,
11/6/2023,EPRF,665859856,665859856,NORTHERN TR CORP,236200,20.39,4816118,4.65%,103643280,5850000,117,
11/6/2023,EPRF,74460W396,74460W396,PUBLIC STORAGE,26051,17.45,454589.95,0.44%,103643280,5850000,117,
11/6/2023,EPRF,74460W420,74460W420,PUBLIC STORAGE,26406,17.15,452862.9,0.44%,103643280,5850000,117,
11/6/2023,EPRF,74460W461,74460W461,PUBLIC STORAGE,25906,17.17,444806.02,0.43%,103643280,5850000,117,
11/6/2023,EPRF,74460W487,74460W487,PUBLIC STORAGE,26589,16.8,446695.2,0.43%,103643280,5850000,117,
11/6/2023,EPRF,74460W511,74460W511,PUBLIC STORAGE,27326,16.58,453065.08,0.44%,103643280,5850000,117,
11/6/2023,EPRF,74460W552,74460W552,PUBLIC STORAGE,22667,20.12,456060.04,0.44%,103643280,5850000,117,
11/6/2023,EPRF,74460W594,74460W594,PUBLIC STORAGE,22654,20.0501,454214.97,0.44%,103643280,5850000,117,
11/6/2023,EPRF,74460W628,74460W628,PUBLIC STORAGE,21258,21.27,452157.66,0.44%,103643280,5850000,117,
11/6/2023,EPRF,74460W644,74460W644,PUBLIC STORAGE,18415,24,441960,0.43%,103643280,5850000,117,
11/6/2023,EPRF,74460W669,74460W669,PUBLIC STORAGE,19597,22.9,448771.3,0.43%,103643280,5850000,117,
11/6/2023,EPRF,74460W685,74460W685,PUBLIC STORAGE,19734,22.56,445199.04,0.43%,103643280,5850000,117,
11/6/2023,EPRF,75968N309,75968N309,RENAISSANCERE HLDGS LTD,112571,22.18,2496824.78,2.41%,103643280,5850000,117,
11/6/2023,EPRF,808513600,808513600,SCHWAB CHARLES CORP,103253,24.44,2523503.32,2.43%,103643280,5850000,117,
11/6/2023,EPRF,808513865,808513865,SCHWAB CHARLES CORP,136963,19.1,2615993.3,2.52%,103643280,5850000,117,
11/6/2023,EPRF,857477608,857477608,STATE STR CORP,93224,25.16,2345515.84,2.26%,103643280,5850000,117,
11/6/2023,EPRF,857477855,857477855,STATE STR CORP,104737,23.11,2420472.07,2.34%,103643280,5850000,117,
11/6/2023,EPRF,89832Q695,89832Q695,TRUIST FINL CORP,130744,19.14,2502440.16,2.41%,103643280,5850000,117,
11/6/2023,EPRF,89832Q745,89832Q745,TRUIST FINL CORP,116102,21.74,2524057.48,2.44%,103643280,5850000,117,
11/6/2023,EPRF,902973155,902973155,US BANCORP DEL,50596,19.72,997753.12,0.96%,103643280,5850000,117,
11/6/2023,EPRF,902973668,902973668,US BANCORP DEL,55902,18.09,1011267.18,0.98%,103643280,5850000,117,
11/6/2023,EPRF,902973718,902973718,US BANCORP DEL,64036,15.94,1020733.84,0.98%,103643280,5850000,117,
11/6/2023,EPRF,902973734,902973734,US BANCORP DEL,67806,15.36,1041500.16,1.00%,103643280,5850000,117,
11/6/2023,EPRF,902973759,902973759,US BANCORP DEL,47723,21.17,1010295.91,0.97%,103643280,5850000,117,
11/6/2023,EPRF,G0684D305,G0684D305,ATHENE HOLDING LTD,36762,21.87,803984.94,0.78%,103643280,5850000,117,
11/6/2023,EPRF,G7498P127,G7498P127,RENAISSANCERE HLDGS LTD,149999,16.04,2405983.96,2.32%,103643280,5850000,117,
11/6/2023,EPRF,Cash&Other,Cash&Other,Cash & Other,341811.92,1,341811.92,0.33%,103643280,5850000,117,Y
11/6/2023,FFTY,ACGL,G0450A105,ARCH CAP GROUP LTD,28936,85.55,2475474.8,3.24%,76330680,3550000,71,
11/6/2023,FFTY,ADBE,00724F101,ADOBE INC,4783,563.66,2695985.78,3.53%,76330680,3550000,71,
11/6/2023,FFTY,AER,N00985106,AERCAP HOLDINGS NV,5965,65.38,389991.7,0.51%,76330680,3550000,71,
11/6/2023,FFTY,AJG,363576109,GALLAGHER ARTHUR J & CO,6271,242.33,1519651.43,1.99%,76330680,3550000,71,
11/6/2023,FFTY,ANET,40413106,ARISTA NETWORKS INC,10588,212.49,2249844.12,2.95%,76330680,3550000,71,
11/6/2023,FFTY,ARCC,04010L103,ARES CAPITAL CORP COM,19386,19.66,381128.76,0.50%,76330680,3550000,71,
11/6/2023,FFTY,AXON,05464C101,AXON ENTERPRISE INC,10776,217.25,2341086,3.07%,76330680,3550000,71,
11/6/2023,FFTY,BAH,99502106,BOOZ ALLEN HAMILTON HLDG CORP CL A,6012,123.01,739536.12,0.97%,76330680,3550000,71,
11/6/2023,FFTY,CB,H1467J104,CHUBB LIMITED,3378,218.79,739072.62,0.97%,76330680,3550000,71,
11/6/2023,FFTY,CHRD,674215207,CHORD ENERGY CORPORATION,4500,172.25,775125,1.02%,76330680,3550000,71,
11/6/2023,FFTY,COOP,62482R107,MR COOPER GROUP INC,12885,58.4,752484,0.99%,76330680,3550000,71,
11/6/2023,FFTY,CRWD,22788C105,CROWDSTRIKE HLDGS INC,14602,188.24,2748680.48,3.60%,76330680,3550000,71,
11/6/2023,FFTY,DECK,243537107,DECKERS OUTDOOR CORP,4385,597.1,2618283.5,3.43%,76330680,3550000,71,
11/6/2023,FFTY,DHI,23331A109,D R HORTON INC,3404,118.86,404599.44,0.53%,76330680,3550000,71,
11/6/2023,FFTY,ETN,G29183103,EATON CORP PLC,3464,214.79,744032.56,0.97%,76330680,3550000,71,
11/6/2023,FFTY,EURN,B38564108,EURONAV NV,41452,18.13,751524.76,0.98%,76330680,3550000,71,
11/6/2023,FFTY,FCNCA,31946M103,FIRST CTZNS BANCSHARES INC N C CL A,1920,1434.98,2755161.6,3.61%,76330680,3550000,71,
11/6/2023,FFTY,FIX,199908104,COMFORT SYS USA INC,14086,187.81,2645491.66,3.47%,76330680,3550000,71,
11/6/2023,FFTY,FRO,M46528101,FRONTLINE PLC,98206,22.67,2226330.02,2.92%,76330680,3550000,71,
11/6/2023,FFTY,FTAI,G3730V105,FTAI AVIATION LTD,57266,39.48,2260861.68,2.96%,76330680,3550000,71,
11/6/2023,FFTY,GRMN,H2906T109,GARMIN LTD,3277,115.61,378853.97,0.50%,76330680,3550000,71,
11/6/2023,FFTY,INSW,Y41053102,INTERNATIONAL SEAWAYS INC,45032,49.5,2229084,2.92%,76330680,3550000,71,
11/6/2023,FFTY,LPG,Y2106R110,DORIAN LPG LTD,74900,38.07,2851443,3.74%,76330680,3550000,71,
11/6/2023,FFTY,LULU,550021109,LULULEMON ATHLETICA INC,3765,407.93,1535856.45,2.01%,76330680,3550000,71,
11/6/2023,FFTY,MANH,562750109,MANHATTAN ASSOCIATES INC,11266,208.86,2353016.76,3.08%,76330680,3550000,71,
11/6/2023,FFTY,MELI,58733R102,MERCADOLIBRE INC,1145,1387.79,1589019.55,2.08%,76330680,3550000,71,
11/6/2023,FFTY,MSFT,594918104,MICROSOFT CORP,6450,352.8,2275560,2.98%,76330680,3550000,71,
11/6/2023,FFTY,NOW,81762P102,SERVICENOW INC,4389,606.76,2663069.64,3.49%,76330680,3550000,71,
11/6/2023,FFTY,NVO,670100205,NOVO-NORDISK A S,22853,98.17,2243479.01,2.94%,76330680,3550000,71,
11/6/2023,FFTY,ORLY,67103H107,OREILLY AUTOMOTIVE INC,787,952.84,749885.08,0.98%,76330680,3550000,71,
11/6/2023,FFTY,PANW,697435105,PALO ALTO NETWORKS INC,10636,243.53,2590185.08,3.39%,76330680,3550000,71,
11/6/2023,FFTY,PDD,722304102,PDD HOLDINGS INC,21687,106.42,2307930.54,3.02%,76330680,3550000,71,
11/6/2023,FFTY,PRDO,71363P106,PERDOCEO ED CORP,122921,17.51,2152346.71,2.82%,76330680,3550000,71,
11/6/2023,FFTY,RACE,N3167Y103,FERRARI NV,2439,331.41,808308.99,1.06%,76330680,3550000,71,
11/6/2023,FFTY,RBA,74935Q107,RB GLOBAL INC,11318,68.01,769737.18,1.01%,76330680,3550000,71,
11/6/2023,FFTY,RELX,759530108,RELX PLC,21289,35.11,747456.79,0.98%,76330680,3550000,71,
11/6/2023,FFTY,RELY,75960P104,REMITLY GLOBAL INC,94393,19,1793467,2.35%,76330680,3550000,71,
11/6/2023,FFTY,SAP,803054204,SAP SE,2734,138.98,379971.32,0.50%,76330680,3550000,71,
11/6/2023,FFTY,SNPS,871607107,SYNOPSYS INC,3131,487.94,1527740.14,2.00%,76330680,3550000,71,
11/6/2023,FFTY,STLA,N82405106,STELLANTIS N.V,78572,20.11,1580082.92,2.07%,76330680,3550000,71,
11/6/2023,FFTY,TBBK,05969A105,BANCORP INC DEL,40209,39.27,1579007.43,2.07%,76330680,3550000,71,
11/6/2023,FFTY,TDW,88642R109,TIDEWATER INC NEW,21527,70.42,1515931.34,1.99%,76330680,3550000,71,
11/6/2023,FFTY,TRMD,G89479102,TORM PLC,11893,31.41,373559.13,0.49%,76330680,3550000,71,
11/6/2023,FFTY,TW,892672106,TRADEWEB MKTS INC,16447,91.95,1512301.65,1.98%,76330680,3550000,71,
11/6/2023,FFTY,UNH,91324P102,UNITEDHEALTH GROUP INC,700,530.9,371630,0.49%,76330680,3550000,71,
11/6/2023,FFTY,V,92826C839,VISA INC,1559,243.6,379772.4,0.50%,76330680,3550000,71,
11/6/2023,FFTY,VERX,92538J106,VERTEX INC,63353,23.4,1482460.2,1.94%,76330680,3550000,71,
11/6/2023,FFTY,VRTX,92532F100,VERTEX PHARMACEUTICALS INC,1007,376.2,378833.4,0.50%,76330680,3550000,71,
11/6/2023,FFTY,WING,974155103,WINGSTOP INC,7574,206.84,1566606.16,2.05%,76330680,3550000,71,
11/6/2023,FFTY,WRB,84423102,BERKLEY W R CORP,5477,67.88,371778.76,0.49%,76330680,3550000,71,
11/6/2023,FFTY,Cash&Other,Cash&Other,Cash & Other,1042332.67,1,1042332.67,1.37%,76330680,3550000,71,Y
11/6/2023,HOCT,4SPY  240930P00388980,4SPY  240930P00388980,SPY 09/30/2024 388.98 P,-56,9.9933,-55962.48,-2.34%,2390000,100000,4,
11/6/2023,HOCT,912796CX5,912796CX5,UNITED STATES TREAS BILLS 04/18/2024,15200,97.613458,14837.25,0.62%,2390000,100000,4,
11/6/2023,HOCT,912796ZD4,912796ZD4,UNITED STATES TREAS BILLS 11/30/2023,15200,99.6483,15146.54,0.63%,2390000,100000,4,
11/6/2023,HOCT,912796ZN2,912796ZN2,UNITED STATES TREAS BILLS 12/28/2023,15200,99.237213,15084.06,0.63%,2390000,100000,4,
11/6/2023,HOCT,912796ZY8,912796ZY8,UNITED STATES TREAS BILLS 01/25/2024,15200,98.832296,15022.51,0.63%,2390000,100000,4,
11/6/2023,HOCT,912797FH5,912797FH5,UNITED STATES TREAS BILLS 05/16/2024,15200,97.234667,14779.67,0.62%,2390000,100000,4,
11/6/2023,HOCT,912797FS1,912797FS1,UNITED STATES TREAS BILLS 06/13/2024,15300,96.868972,14820.95,0.62%,2390000,100000,4,
11/6/2023,HOCT,912797GB7,912797GB7,UNITED STATES TREAS BILLS 07/11/2024,15300,96.496885,14764.02,0.62%,2390000,100000,4,
11/6/2023,HOCT,912797GK7,912797GK7,UNITED STATES TREAS BILLS 08/08/2024,15300,96.098625,14703.09,0.62%,2390000,100000,4,
11/6/2023,HOCT,912797GP6,912797GP6,UNITED STATES TREAS BILLS 02/29/2024,15200,98.31517,14943.91,0.63%,2390000,100000,4,
11/6/2023,HOCT,912797GW1,912797GW1,UNITED STATES TREAS BILLS 10/03/2024,2406800,95.350309,2294891.24,96.02%,2390000,100000,4,
11/6/2023,HOCT,912797LL9,912797LL9,UNITED STATES TREAS BILLS 03/21/2024,15200,98.007789,14897.18,0.62%,2390000,100000,4,
11/6/2023,HOCT,Cash&Other,Cash&Other,Cash & Other,2020.94,1,2020.94,0.08%,2390000,100000,4,Y
11/6/2023,IAPR,2EFA  240328C00000720,2EFA  240328C00000720,EFA 03/28/2024 0.72 C,32007,68.32,218671824,96.48%,226649720,9325000,373,
11/6/2023,IAPR,2EFA  240328C00082960,2EFA  240328C00082960,EFA 03/28/2024 82.96 C,-32007,0.07,-224049,-0.10%,226649720,9325000,373,
11/6/2023,IAPR,2EFA  240328P00060790,2EFA  240328P00060790,EFA 03/28/2024 60.79 P,-32007,0.5,-1600350,-0.71%,226649720,9325000,373,
11/6/2023,IAPR,2EFA  240328P00071520,2EFA  240328P00071520,EFA 03/28/2024 71.52 P,32007,2.95,9442065,4.17%,226649720,9325000,373,
11/6/2023,IAPR,Cash&Other,Cash&Other,Cash & Other,355062.77,1,355062.77,0.16%,226649720,9325000,373,Y
11/6/2023,IGTR,912797HJ9,912797HJ9,UNITED STATES TREAS BILLS 11/07/2023,185000,99.985355,184972.91,0.10%,189123675,8450000,169,
11/6/2023,IGTR,912797HM2,912797HM2,UNITED STATES TREAS BILLS 11/28/2023,3400000,99.677231,3389025.85,1.79%,189123675,8450000,169,
11/6/2023,IGTR,A,00846U101,AGILENT TECHNOLOGIES INC,1516,109.02,165274.32,0.09%,189123675,8450000,169,
11/6/2023,IGTR,AAL,02376R102,AMERICAN AIRLS GROUP INC,3357,11.98,40216.86,0.02%,189123675,8450000,169,
11/6/2023,IGTR,AAPL,37833100,APPLE INC,75432,176.65,13325062.8,7.05%,189123675,8450000,169,
11/6/2023,IGTR,ABBV,00287Y109,ABBVIE INC,9063,141.42,1281689.46,0.68%,189123675,8450000,169,
11/6/2023,IGTR,ABNB,9066101,AIRBNB INC,2188,122.64,268336.32,0.14%,189123675,8450000,169,
11/6/2023,IGTR,ABT,2824100,ABBOTT LABS,8906,95.84,853551.04,0.45%,189123675,8450000,169,
11/6/2023,IGTR,ACGL,G0450A105,ARCH CAP GROUP LTD,1916,85.55,163913.8,0.09%,189123675,8450000,169,
11/6/2023,IGTR,ACN,G1151C101,ACCENTURE PLC IRELAND,3238,313.49,1015080.62,0.54%,189123675,8450000,169,
11/6/2023,IGTR,ADBE,00724F101,ADOBE INC,2342,563.66,1320091.72,0.70%,189123675,8450000,169,
11/6/2023,IGTR,ADI,32654105,ANALOG DEVICES INC,2575,167.92,432394,0.23%,189123675,8450000,169,
11/6/2023,IGTR,ADM,39483102,ARCHER DANIELS MIDLAND CO,2752,72.91,200648.32,0.11%,189123675,8450000,169,
11/6/2023,IGTR,ADP,53015103,AUTOMATIC DATA PROCESSING INC COM,2115,219.31,463840.65,0.25%,189123675,8450000,169,
11/6/2023,IGTR,ADSK,52769106,AUTODESK INC,1098,203.98,223970.04,0.12%,189123675,8450000,169,
11/6/2023,IGTR,AEE,23608102,AMEREN CORP,1349,78.51,105909.99,0.06%,189123675,8450000,169,
11/6/2023,IGTR,AEP,25537101,AMERICAN ELEC PWR CO INC,2647,79.72,211018.84,0.11%,189123675,8450000,169,
11/6/2023,IGTR,AES,00130H105,AES CORP,3438,16.79,57724.02,0.03%,189123675,8450000,169,
11/6/2023,IGTR,AFL,1055102,AFLAC INC,2775,82.23,228188.25,0.12%,189123675,8450000,169,
11/6/2023,IGTR,AIG,26874784,AMERICAN INTL GROUP INC,3657,63.74,233097.18,0.12%,189123675,8450000,169,
11/6/2023,IGTR,AIZ,04621X108,ASSURANT INC,274,163.5,44799,0.02%,189123675,8450000,169,
11/6/2023,IGTR,AJG,363576109,GALLAGHER ARTHUR J & CO,1107,242.33,268259.31,0.14%,189123675,8450000,169,
11/6/2023,IGTR,AKAM,00971T101,AKAMAI TECHNOLOGIES INC,782,108.5,84847,0.04%,189123675,8450000,169,
11/6/2023,IGTR,ALB,12653101,ALBEMARLE CORP,603,127.98,77171.94,0.04%,189123675,8450000,169,
11/6/2023,IGTR,ALGN,16255101,ALIGN TECHNOLOGY INC,366,197.44,72263.04,0.04%,189123675,8450000,169,
11/6/2023,IGTR,ALK,11659109,ALASKA AIR GROUP INC,656,33.56,22015.36,0.01%,189123675,8450000,169,
11/6/2023,IGTR,ALL,20002101,ALLSTATE CORP,1346,131.73,177308.58,0.09%,189123675,8450000,169,
11/6/2023,IGTR,ALLE,G0176J109,ALLEGION PLC,452,101.89,46054.28,0.02%,189123675,8450000,169,
11/6/2023,IGTR,AMAT,38222105,APPLIED MATLS INC,4313,139.75,602741.75,0.32%,189123675,8450000,169,
11/6/2023,IGTR,AMCR,G0250X107,AMCOR PLC,7556,9.11,68835.16,0.04%,189123675,8450000,169,
11/6/2023,IGTR,AMD,7903107,ADVANCED MICRO DEVICES INC,8294,112.25,931001.5,0.49%,189123675,8450000,169,
11/6/2023,IGTR,AME,31100100,AMETEK INC,1184,143.7,170140.8,0.09%,189123675,8450000,169,
11/6/2023,IGTR,AMGN,31162100,AMGEN INC,2746,269.86,741035.56,0.39%,189123675,8450000,169,
11/6/2023,IGTR,AMP,03076C106,AMERIPRISE FINL INC,527,335.74,176934.98,0.09%,189123675,8450000,169,
11/6/2023,IGTR,AMT,03027X100,AMERICAN TOWER CORP,2393,190.57,456034.01,0.24%,189123675,8450000,169,
11/6/2023,IGTR,AMZN,23135106,AMAZON COM INC,46604,138.6,6459314.4,3.42%,189123675,8450000,169,
11/6/2023,IGTR,ANET,40413106,ARISTA NETWORKS INC,1289,212.49,273899.61,0.14%,189123675,8450000,169,
11/6/2023,IGTR,ANSS,03662Q105,ANSYS INC,447,287.74,128619.78,0.07%,189123675,8450000,169,
11/6/2023,IGTR,AON,G0403H108,AON PLC,1041,323.28,336534.48,0.18%,189123675,8450000,169,
11/6/2023,IGTR,AOS,831865209,SMITH A O CORP,642,71.56,45941.52,0.02%,189123675,8450000,169,
11/6/2023,IGTR,APA,03743Q108,APA CORPORATION,1579,39.96,63096.84,0.03%,189123675,8450000,169,
11/6/2023,IGTR,APD,9158106,AIR PRODS & CHEMS INC,1143,293.2,335127.6,0.18%,189123675,8450000,169,
11/6/2023,IGTR,APH,32095101,AMPHENOL CORP NEW,3062,84.77,259565.74,0.14%,189123675,8450000,169,
11/6/2023,IGTR,APTV,G6095L109,APTIV PLC,1453,77.5,112607.5,0.06%,189123675,8450000,169,
11/6/2023,IGTR,ARE,15271109,ALEXANDRIA REAL ESTATE EQ INC COM,801,102.32,81958.32,0.04%,189123675,8450000,169,
11/6/2023,IGTR,ATO,49560105,ATMOS ENERGY CORP,764,111.49,85178.36,0.05%,189123675,8450000,169,
11/6/2023,IGTR,AVB,53484101,AVALONBAY CMNTYS INC,730,171.32,125063.6,0.07%,189123675,8450000,169,
11/6/2023,IGTR,AVGO,11135F101,BROADCOM INC,2119,882.68,1870398.92,0.99%,189123675,8450000,169,
11/6/2023,IGTR,AVY,53611109,AVERY DENNISON CORP,416,181.24,75395.84,0.04%,189123675,8450000,169,
11/6/2023,IGTR,AWK,30420103,AMERICAN WTR WKS CO INC NEW,1002,130.04,130300.08,0.07%,189123675,8450000,169,
11/6/2023,IGTR,AXON,05464C101,AXON ENTERPRISE INC,361,217.25,78427.25,0.04%,189123675,8450000,169,
11/6/2023,IGTR,AXP,25816109,AMERICAN EXPRESS CO,2988,152.76,456446.88,0.24%,189123675,8450000,169,
11/6/2023,IGTR,AZO,53332102,AUTOZONE INC,94,2574.54,242006.76,0.13%,189123675,8450000,169,
11/6/2023,IGTR,BA,97023105,BOEING CO,2910,195.05,567595.5,0.30%,189123675,8450000,169,
11/6/2023,IGTR,BAC,60505104,BANK AMERICA CORP,35485,28.42,1008483.7,0.53%,189123675,8450000,169,
11/6/2023,IGTR,BALL,58498106,BALL CORP,1618,51.22,82873.96,0.04%,189123675,8450000,169,
11/6/2023,IGTR,BAX,71813109,BAXTER INTL INC,2601,33.96,88329.96,0.05%,189123675,8450000,169,
11/6/2023,IGTR,BBWI,70830104,BATH & BODY WORKS INC,1177,32.59,38358.43,0.02%,189123675,8450000,169,
11/6/2023,IGTR,BBY,86516101,BEST BUY INC,1000,67.19,67190,0.04%,189123675,8450000,169,
11/6/2023,IGTR,BDX,75887109,BECTON DICKINSON & CO,1492,258.91,386293.72,0.20%,189123675,8450000,169,
11/6/2023,IGTR,BEN,354613101,FRANKLIN RESOURCES INC,1462,24.25,35453.5,0.02%,189123675,8450000,169,
11/6/2023,IGTR,BF/B,115637209,BROWN FORMAN CORP,941,59.55,56036.55,0.03%,189123675,8450000,169,
11/6/2023,IGTR,BG,H11356104,BUNGE GLOBAL SA,775,106.06,82196.5,0.04%,189123675,8450000,169,
11/6/2023,IGTR,BIIB,09062X103,BIOGEN INC,744,249.5,185628,0.10%,189123675,8450000,169,
11/6/2023,IGTR,BIO,90572207,BIO RAD LABS INC,108,287.88,31091.04,0.02%,189123675,8450000,169,
11/6/2023,IGTR,BK,64058100,BANK NEW YORK MELLON CORP,3999,45.25,180954.75,0.10%,189123675,8450000,169,
11/6/2023,IGTR,BKNG,09857L108,BOOKING HOLDINGS INC,184,2858.75,526010,0.28%,189123675,8450000,169,
11/6/2023,IGTR,BKR,05722G100,BAKER HUGHES COMPANY,5185,35.19,182460.15,0.10%,189123675,8450000,169,
11/6/2023,IGTR,BLK,09247X101,BLACKROCK INC,722,657.97,475054.34,0.25%,189123675,8450000,169,
11/6/2023,IGTR,BMY,110122108,BRISTOL-MYERS SQUIBB CO,10726,52.82,566547.32,0.30%,189123675,8450000,169,
11/6/2023,IGTR,BR,11133T103,BROADRIDGE FINL SOLUTIONS INC COM,607,177.12,107511.84,0.06%,189123675,8450000,169,
11/6/2023,IGTR,BRK/B,84670702,BERKSHIRE HATHAWAY INC DEL,9363,351.81,3293997.03,1.74%,189123675,8450000,169,
11/6/2023,IGTR,BRO,115236101,BROWN & BROWN INC,1210,70.53,85341.3,0.05%,189123675,8450000,169,
11/6/2023,IGTR,BSX,101137107,BOSTON SCIENTIFIC CORP,7518,52.53,394920.54,0.21%,189123675,8450000,169,
11/6/2023,IGTR,BWA,99724106,BORGWARNER INC,1208,33.36,40298.88,0.02%,189123675,8450000,169,
11/6/2023,IGTR,BX,09260D107,BLACKSTONE INC,3646,100.9,367881.4,0.19%,189123675,8450000,169,
