Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/09/2023,DSJA,Cash&Other,Cash&Other,Cash & Other,17143.26,1.000000,17143.26,0.80%,2153917.50,75000,3.000000000000,Y
10/09/2023,EALT,4SPY  231229C00001040,4SPY  231229C00001040,SPY 12/29/2023 1.04 C,15.00,426.502900,639754.35,99.74%,641392.50,25000,1.000000000000,
10/09/2023,EALT,4SPY  231229C00456550,4SPY  231229C00456550,SPY 12/29/2023 456.55 C,-15.00,3.063400,-4595.10,-0.72%,641392.50,25000,1.000000000000,
10/09/2023,EALT,4SPY  231229P00363360,4SPY  231229P00363360,SPY 12/29/2023 363.36 P,-15.00,1.479200,-2218.80,-0.35%,641392.50,25000,1.000000000000,
10/09/2023,EALT,4SPY  231229P00406110,4SPY  231229P00406110,SPY 12/29/2023 406.11 P,15.00,5.345800,8018.70,1.25%,641392.50,25000,1.000000000000,
10/09/2023,EALT,Cash&Other,Cash&Other,Cash & Other,421.27,1.000000,421.27,0.07%,641392.50,25000,1.000000000000,Y
10/09/2023,EAPR,2EEM  240328C00000390,2EEM  240328C00000390,EEM 03/28/2024 0.39 C,15508.00,36.846300,57141242.04,95.31%,59950000.00,2500000,100.000000000000,
10/09/2023,EAPR,2EEM  240328C00046810,2EEM  240328C00046810,EEM 03/28/2024 46.81 C,-15508.00,0.087400,-135539.92,-0.23%,59950000.00,2500000,100.000000000000,
10/09/2023,EAPR,2EEM  240328P00033540,2EEM  240328P00033540,EEM 03/28/2024 33.54 P,-15508.00,0.558700,-866431.96,-1.45%,59950000.00,2500000,100.000000000000,
10/09/2023,EAPR,2EEM  240328P00039460,2EEM  240328P00039460,EEM 03/28/2024 39.46 P,15508.00,2.416000,3746732.80,6.25%,59950000.00,2500000,100.000000000000,
10/09/2023,EAPR,Cash&Other,Cash&Other,Cash & Other,62552.38,1.000000,62552.38,0.10%,59950000.00,2500000,100.000000000000,Y
10/09/2023,EJAN,2EEM  231229C00000380,2EEM  231229C00000380,EEM 12/29/2023 0.38 C,68243.00,36.950000,252157885.00,97.15%,259555200.00,9500000,380.000000000000,
10/09/2023,EJAN,2EEM  231229C00047210,2EEM  231229C00047210,EEM 12/29/2023 47.21 C,-68243.00,0.050000,-341215.00,-0.13%,259555200.00,9500000,380.000000000000,
10/09/2023,EJAN,2EEM  231229P00032220,2EEM  231229P00032220,EEM 12/29/2023 32.22 P,-68243.00,0.180000,-1228374.00,-0.47%,259555200.00,9500000,380.000000000000,
10/09/2023,EJAN,2EEM  231229P00037900,2EEM  231229P00037900,EEM 12/29/2023 37.9 P,68243.00,1.270000,8666861.00,3.34%,259555200.00,9500000,380.000000000000,
10/09/2023,EJAN,Cash&Other,Cash&Other,Cash & Other,293774.83,1.000000,293774.83,0.11%,259555200.00,9500000,380.000000000000,Y
10/09/2023,EJUL,2EEM  240628C00000400,2EEM  240628C00000400,EEM 06/28/2024 0.4 C,27223.00,36.610000,99663403.00,95.42%,104443650.00,4650000,186.000000000000,
10/09/2023,EJUL,2EEM  240628C00046800,2EEM  240628C00046800,EEM 06/28/2024 46.8 C,-27223.00,0.220000,-598906.00,-0.57%,104443650.00,4650000,186.000000000000,
10/09/2023,EJUL,2EEM  240628P00033630,2EEM  240628P00033630,EEM 06/28/2024 33.63 P,-27223.00,0.900000,-2450070.00,-2.35%,104443650.00,4650000,186.000000000000,
10/09/2023,EJUL,2EEM  240628P00039560,2EEM  240628P00039560,EEM 06/28/2024 39.56 P,27223.00,2.830000,7704109.00,7.38%,104443650.00,4650000,186.000000000000,
10/09/2023,EJUL,Cash&Other,Cash&Other,Cash & Other,122593.67,1.000000,122593.67,0.12%,104443650.00,4650000,186.000000000000,Y
10/09/2023,EOCT,4EEM  240930C00000380,4EEM  240930C00000380,EEM 09/30/2024 0.38 C,11198.00,36.568700,40949630.26,97.77%,41883000.00,1875000,75.000000000000,
10/09/2023,EOCT,4EEM  240930C00045760,4EEM  240930C00045760,EEM 09/30/2024 45.76 C,-11198.00,0.663600,-743099.28,-1.77%,41883000.00,1875000,75.000000000000,
10/09/2023,EOCT,4EEM  240930P00032260,4EEM  240930P00032260,EEM 09/30/2024 32.26 P,-11198.00,0.918000,-1027976.40,-2.45%,41883000.00,1875000,75.000000000000,
10/09/2023,EOCT,4EEM  240930P00037950,4EEM  240930P00037950,EEM 09/30/2024 37.95 P,11198.00,2.359300,2641944.14,6.31%,41883000.00,1875000,75.000000000000,
10/09/2023,EOCT,Cash&Other,Cash&Other,Cash & Other,61493.77,1.000000,61493.77,0.15%,41883000.00,1875000,75.000000000000,Y
10/09/2023,EPRF,03939A107,03939A107,ARCH CAP GROUP LTD,112122.00,19.840000,2224500.48,2.19%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,03939A404,03939A404,ARCH CAP GROUP LTD,133730.00,16.850000,2253350.50,2.22%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,04686J200,04686J200,ATHENE HOLDING LTD,36234.00,18.640000,675401.76,0.67%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,04686J309,04686J309,ATHENE HOLDING LTD,31077.00,23.560000,732174.12,0.72%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,04686J408,04686J408,ATHENE HOLDING LTD,42738.00,15.550000,664575.90,0.66%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,04686J507,04686J507,ATHENE HOLDING LTD,29854.00,24.560000,733214.24,0.72%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,05461T305,05461T305,AXIS CAP HLDGS LTD,246237.00,19.150000,4715438.55,4.65%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,060505195,060505195,BANK AMERICA CORP,16982.00,22.320000,379038.24,0.37%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,060505229,060505229,BANK AMERICA CORP,16688.00,23.260000,388162.88,0.38%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,060505583,060505583,BK OF AMERICA CORP,20874.00,20.610000,430213.14,0.42%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,060505591,060505591,BK OF AMERICA CORP,20300.00,20.800000,422240.00,0.42%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,060505625,060505625,BK OF AMERICA CORP,21517.00,20.500000,441098.50,0.44%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,060505815,060505815,BANK AMER CORP,20363.00,20.060000,408481.78,0.40%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,06053U601,06053U601,BANK AMER CORP,18183.00,20.860000,379297.38,0.37%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,06055H202,06055H202,BANK AMERICA CORP,19306.00,19.360000,373764.16,0.37%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,06055H400,06055H400,BANK AMERICA CORP,21789.00,17.050000,371502.45,0.37%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,06055H608,06055H608,BANK AMERICA CORP,22966.00,15.990000,367226.34,0.36%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,06055H806,06055H806,BANK AMERICA CORP,22424.00,16.330000,366183.92,0.36%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,06055H871,06055H871,BANK AMERICA CORP,19990.00,18.420000,368215.80,0.36%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,062545207,062545207,BANK HAWAII HONOLULU,321498.00,13.590000,4369157.82,4.31%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,229899307,229899307,CULLEN FROST BANKERS INC,271380.00,15.980000,4336652.40,4.28%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,29359U109,29359U109,ENSTAR GROUP LTD,218841.00,23.540000,5151517.14,5.08%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,29452E200,29452E200,EQUITABLE HLDGS INC,126104.00,19.120000,2411108.48,2.38%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,29452E408,29452E408,EQUITABLE HLDGS INC,153254.00,14.810000,2269691.74,2.24%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,36242H864,36242H864,GABELLI DIVID & INCOME TR,255556.00,18.020000,4605119.12,4.54%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,416518603,416518603,HARTFORD FINL SVCS GROUP INC 6.0 DPSHS PFD G,200325.00,23.720000,4751709.00,4.69%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,48128B523,48128B523,JPMORGAN CHASE & CO,43305.00,17.270000,747877.35,0.74%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,48128B549,48128B549,JPMORGAN CHASE & CO,40923.00,18.910000,773853.93,0.76%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,48128B580,48128B580,JPMORGAN CHASE & CO,41721.00,18.680000,779348.28,0.77%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,48128B622,48128B622,JPMORGAN CHASE & CO,38859.00,19.590000,761247.81,0.75%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,48128B648,48128B648,JPMORGAN CHASE & CO,32941.00,24.270000,799478.07,0.79%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,48128B655,48128B655,JPMORGAN CHASE & CO,33430.00,23.170000,774573.10,0.76%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,49446R711,49446R711,KIMCO RLTY CORP,106303.00,20.460000,2174959.38,2.15%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,49446R737,49446R737,KIMCO RLTY CORP,110000.00,19.780000,2175800.00,2.15%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,534187885,534187885,LINCOLN NATL CORP IND,188674.00,25.460000,4803640.04,4.74%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,59156R504,59156R504,METLIFE INC,74514.00,22.900000,1706370.60,1.68%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,59156R850,59156R850,METLIFE INC,80106.00,19.080000,1528422.48,1.51%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,59156R876,59156R876,METLIFE INC,69336.00,22.230000,1541339.28,1.52%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61747S504,61747S504,MORGAN STANLEY,29743.00,20.960000,623413.28,0.61%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61761J406,61761J406,MORGAN STANLEY,25155.00,23.790000,598437.45,0.59%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61762V200,61762V200,MORGAN STANLEY,24836.00,25.010000,621148.36,0.61%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61762V606,61762V606,MORGAN STANLEY,26554.00,21.790000,578611.66,0.57%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61762V804,61762V804,MORGAN STANLEY,28221.00,19.250000,543254.25,0.54%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61762V853,61762V853,MORGAN STANLEY,23792.00,24.630000,585996.96,0.58%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61762V861,61762V861,MORGAN STANLEY,33542.00,16.360000,548747.12,0.54%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,61763E207,61763E207,MORGAN STANLEY,24698.00,24.970000,616709.06,0.61%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,665859856,665859856,NORTHERN TR CORP,239853.00,19.750000,4737096.75,4.67%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W396,74460W396,PUBLIC STORAGE,20405.00,16.280000,332193.40,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W420,74460W420,PUBLIC STORAGE,20958.00,16.060000,336585.48,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W461,74460W461,PUBLIC STORAGE,20698.00,16.370000,338826.26,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W487,74460W487,PUBLIC STORAGE,21024.00,15.950000,335332.80,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W511,74460W511,PUBLIC STORAGE,21216.00,15.520000,329272.32,0.32%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W537,74460W537,PUBLIC STORAGE,19934.00,16.920000,337283.28,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W552,74460W552,PUBLIC STORAGE,17739.00,18.710000,331896.69,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W578,74460W578,PUBLIC STORAGE,17484.00,19.040000,332895.36,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W594,74460W594,PUBLIC STORAGE,17514.00,18.720000,327862.08,0.32%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W628,74460W628,PUBLIC STORAGE,16740.00,19.950000,333963.00,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W644,74460W644,PUBLIC STORAGE,15125.00,23.030000,348328.75,0.34%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W669,74460W669,PUBLIC STORAGE,15916.00,21.640000,344422.24,0.34%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,74460W685,74460W685,PUBLIC STORAGE,15799.00,21.490000,339520.51,0.33%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,75968N309,75968N309,RENAISSANCERE HLDGS LTD,110978.00,20.720000,2299464.16,2.27%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,808513600,808513600,SCHWAB CHARLES CORP,100407.00,22.590000,2268194.13,2.24%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,808513865,808513865,SCHWAB CHARLES CORP,129166.00,17.030000,2199696.98,2.17%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,857477608,857477608,STATE STR CORP,99722.00,25.020000,2495044.44,2.46%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,857477855,857477855,STATE STR CORP,109563.00,22.270000,2439968.01,2.41%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,89832Q695,89832Q695,TRUIST FINL CORP,126104.00,17.840000,2249695.36,2.22%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,89832Q745,89832Q745,TRUIST FINL CORP,111123.00,20.090000,2232461.07,2.20%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,902973155,902973155,US BANCORP DEL,55359.00,18.440000,1020819.96,1.01%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,902973668,902973668,US BANCORP DEL,54012.00,16.690000,901460.28,0.89%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,902973718,902973718,US BANCORP DEL,60854.00,14.570000,886642.78,0.87%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,902973734,902973734,US BANCORP DEL,63362.00,13.760000,871861.12,0.86%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,902973759,902973759,US BANCORP DEL,45238.00,19.550000,884402.90,0.87%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,G0684D305,G0684D305,ATHENE HOLDING LTD,34055.00,21.150000,720263.25,0.71%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,G7498P127,G7498P127,RENAISSANCERE HLDGS LTD,144730.00,15.550000,2250551.50,2.22%,101379000.00,6000000,120.000000000000,
10/09/2023,EPRF,Cash&Other,Cash&Other,Cash & Other,680062.83,1.000000,680062.83,0.67%,101379000.00,6000000,120.000000000000,Y
10/09/2023,FFTY,ACGL,G0450A105,ARCH CAP GROUP LTD,31925.00,82.180000,2623596.50,2.99%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,AJG,363576109,GALLAGHER ARTHUR J & CO,3735.00,232.010000,866557.35,0.99%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,ALSN,01973R101,ALLISON TRANSMISSION HLDGS INC COM,7264.00,59.300000,430755.20,0.49%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,AMPH,03209R103,AMPHASTAR PHARMACEUTICALS INC COM,55974.00,47.190000,2641413.06,3.01%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,ANET,040413106,ARISTA NETWORKS INC,16109.00,194.020000,3125468.18,3.56%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,APO,03769M106,APOLLO GLOBAL MGMT INC,29199.00,90.570000,2644553.43,3.02%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,ARES,03990B101,ARES MANAGEMENT CORPORATION,29274.00,108.420000,3173887.08,3.62%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,ATVI,00507V109,ACTIVISION BLIZZARD INC,4566.00,94.240000,430299.84,0.49%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,BRO,115236101,BROWN & BROWN INC,6083.00,71.020000,432014.66,0.49%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,BRZE,10576N102,BRAZE INC,56615.00,47.480000,2688080.20,3.07%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,CAT,149123101,CATERPILLAR INC,1615.00,266.040000,429654.60,0.49%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,CDNS,127387108,CADENCE DESIGN SYSTEM INC,3643.00,243.950000,888709.85,1.01%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,CRM,79466L302,SALESFORCE INC,4242.00,207.360000,879621.12,1.00%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,CRS,144285103,CARPENTER TECHNOLOGY CORP,26224.00,67.030000,1757794.72,2.00%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,CRWD,22788C105,CROWDSTRIKE HLDGS INC,15658.00,176.690000,2766612.02,3.15%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,CWAN,185123106,CLEARWATER ANALYTICS HLDGS INC CL A,89468.00,20.180000,1805464.24,2.06%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,DECK,243537107,DECKERS OUTDOOR CORP,3352.00,495.080000,1659508.16,1.89%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,DLO,G29018101,DLOCAL LTD,157145.00,18.440000,2897753.80,3.30%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,DUOL,26603R106,DUOLINGO INC,18371.00,164.240000,3017253.04,3.44%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,ERIE,29530P102,ERIE INDTY CO,2840.00,303.610000,862252.40,0.98%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,FIX,199908104,COMFORT SYS USA INC,18005.00,168.760000,3038523.80,3.46%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,FUTU,36118L106,FUTU HLDGS LTD,55017.00,57.370000,3156325.29,3.60%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,GSHD,38267D109,GOOSEHEAD INS INC,41720.00,70.000000,2920400.00,3.33%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,HUBS,443573100,HUBSPOT INC,6284.00,483.180000,3036303.12,3.46%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,IBKR,45841N107,INTERACTIVE BROKERS GROUP INC COM CL A,4951.00,89.670000,443956.17,0.51%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,KNSL,49714P108,KINSALE CAP GROUP INC,6135.00,431.480000,2647129.80,3.02%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,LLY,532457108,ELI LILLY & CO,805.00,565.220000,455002.10,0.52%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,MANH,562750109,MANHATTAN ASSOCIATES INC,8590.00,206.850000,1776841.50,2.03%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,MCK,58155Q103,MCKESSON CORP,1937.00,445.290000,862526.73,0.98%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,META,30303M102,META PLATFORMS INC,1401.00,315.430000,441917.43,0.50%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,MLM,573284106,MARTIN MARIETTA MATLS INC,1022.00,432.700000,442219.40,0.50%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,MMYT,V5633W109,MAKEMYTRIP LIMITED MAURITIUS SHS,64848.00,40.220000,2608186.56,2.97%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,MNSO,66981J102,MINISO GROUP HLDG LTD,121424.00,24.690000,2997958.56,3.42%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,MOD,607828100,MODINE MFG CO,37628.00,48.320000,1818184.96,2.07%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,NVDA,67066G104,NVIDIA CORPORATION,5832.00,457.620000,2668839.84,3.04%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,NVO,670100205,NOVO-NORDISK A S,19233.00,92.120000,1771743.96,2.02%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,PCAR,693718108,PACCAR INC,9879.00,87.480000,864214.92,0.99%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,PDD,722304102,PDD HOLDINGS INC,17446.00,105.640000,1842995.44,2.10%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,QLYS,74758T303,QUALYS INC,16598.00,160.970000,2671780.06,3.05%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,RELY,75960P104,REMITLY GLOBAL INC,120545.00,26.640000,3211318.80,3.66%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,RYAN,78351F107,RYAN SPECIALTY HOLDINGS INC,8765.00,48.770000,427469.05,0.49%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,SNPS,871607107,SYNOPSYS INC,3712.00,473.260000,1756741.12,2.00%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,TEAM,049468101,ATLASSIAN CORPORATION,4511.00,199.210000,898636.31,1.02%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,TSLA,88160R101,TESLA INC,6554.00,260.530000,1707513.62,1.95%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,TTD,88339J105,THE TRADE DESK INC,32363.00,82.150000,2658620.45,3.03%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,URI,911363109,UNITED RENTALS INC,2019.00,433.300000,874832.70,1.00%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,WDAY,98138H101,WORKDAY INC,2045.00,213.630000,436873.35,0.50%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,WING,974155103,WINGSTOP INC,4638.00,174.040000,807197.52,0.92%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,XP,G98239109,XP INC,38865.00,21.960000,853475.40,0.97%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,ZS,98980G102,ZSCALER INC,11039.00,163.590000,1805870.01,2.06%,87692280.00,3900000,78.000000000000,
10/09/2023,FFTY,Cash&Other,Cash&Other,Cash & Other,-249168.16,1.000000,-249168.16,-0.28%,87692280.00,3900000,78.000000000000,Y
10/09/2023,HOCT,4SPY  240930P00388980,4SPY  240930P00388980,SPY 09/30/2024 388.98 P,-28.00,12.553500,-35149.80,-2.95%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912796CX5,912796CX5,UNITED STATES TREAS BILLS 04/18/2024,7600.00,97.218562,7388.61,0.62%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912796ZD4,912796ZD4,UNITED STATES TREAS BILLS 11/30/2023,7600.00,99.244385,7542.57,0.63%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912796ZN2,912796ZN2,UNITED STATES TREAS BILLS 12/28/2023,7600.00,98.832556,7511.27,0.63%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912796ZY8,912796ZY8,UNITED STATES TREAS BILLS 01/25/2024,7600.00,98.417663,7479.74,0.63%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797FH5,912797FH5,UNITED STATES TREAS BILLS 05/16/2024,7600.00,96.825514,7358.74,0.62%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797FS1,912797FS1,UNITED STATES TREAS BILLS 06/13/2024,7600.00,96.407865,7327.00,0.62%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797GB7,912797GB7,UNITED STATES TREAS BILLS 07/11/2024,7600.00,96.013837,7297.05,0.61%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797GK7,912797GK7,UNITED STATES TREAS BILLS 08/08/2024,7600.00,95.636800,7268.40,0.61%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797GP6,912797GP6,UNITED STATES TREAS BILLS 02/29/2024,7600.00,97.898597,7440.29,0.63%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797GW1,912797GW1,UNITED STATES TREAS BILLS 10/03/2024,1204300.00,94.888737,1142745.06,96.04%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797HD2,912797HD2,UNITED STATES TREAS BILLS 10/31/2023,7600.00,99.692510,7576.63,0.64%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,912797LL9,912797LL9,UNITED STATES TREAS BILLS 03/21/2024,7600.00,97.583299,7416.33,0.62%,1189915.00,50000,2.000000000000,
10/09/2023,HOCT,Cash&Other,Cash&Other,Cash & Other,687.48,1.000000,687.48,0.06%,1189915.00,50000,2.000000000000,Y
10/09/2023,IAPR,2EFA  240328C00000720,2EFA  240328C00000720,EFA 03/28/2024 0.72 C,32457.00,67.210000,218143497.00,95.93%,227400075.00,9450000,378.000000000000,
10/09/2023,IAPR,2EFA  240328C00082960,2EFA  240328C00082960,EFA 03/28/2024 82.96 C,-32457.00,0.070000,-227199.00,-0.10%,227400075.00,9450000,378.000000000000,
10/09/2023,IAPR,2EFA  240328P00060790,2EFA  240328P00060790,EFA 03/28/2024 60.79 P,-32457.00,0.880000,-2856216.00,-1.26%,227400075.00,9450000,378.000000000000,
10/09/2023,IAPR,2EFA  240328P00071520,2EFA  240328P00071520,EFA 03/28/2024 71.52 P,32457.00,3.690000,11976633.00,5.27%,227400075.00,9450000,378.000000000000,
10/09/2023,IAPR,Cash&Other,Cash&Other,Cash & Other,358118.88,1.000000,358118.88,0.16%,227400075.00,9450000,378.000000000000,Y
10/09/2023,IGTR,1801 JP,6870100,TAISEI CORP,6500.00,5113.000000,222572.33,0.11%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,1802 JP,6656407,OBAYASHI CORP,35400.00,1295.500000,307130.32,0.16%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,1803 JP,6804400,SHIMIZU CORP,26400.00,1022.500000,180779.53,0.09%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,1812 JP,6481320,KAJIMA CORP,26800.00,2369.500000,425278.60,0.21%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,19 HK,6867748,SWIRE PACIFIC,16000.00,53.700000,109713.59,0.06%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,1911 JP,6858861,SUMITOMO FORESTRY,14100.00,3653.000000,344945.75,0.17%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,1928 JP,6793906,SEKISUI HOUSE,26100.00,2828.500000,494400.28,0.25%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,2651 JP,6266914,LAWSON INC,2700.00,6831.000000,123517.95,0.06%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,2670 JP,6292102,ABC-MART INC,4200.00,2674.000000,75212.97,0.04%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,2702 JP,6371863,MCDONALD'S HOLDING,2900.00,5740.000000,111478.70,0.06%,198123380.00,9100000,182.000000000000,
10/09/2023,IGTR,2768 JP,6594143,SOJITZ CORPORATION,16300.00,3032.000000,330977.77,0.17%,198123380.00,9100000,182.000000000000,
